#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:16
1889354913AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	gender	noun	/ˈdʒendə(r)/ (UK) or /ˈdʒendər/ (US)	each of the classes ( masculine , feminine and sometimes neuter ) into which nouns, pronouns and adjectives are divided; the division of nouns, pronouns and adjectives into these different genders . Different genders may have different endings, etc.	In French the adjective must agree with the noun in number and gender.			[sound:cambridge_uk_gender.mp3]	[sound:cambridge_us_gender.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 OPAL_W Oxford_5000 Source::Oxford CEFR::C1
(aVJ==6xf&	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	gene	noun	/ˌdʒiːn ˈtʌni/	a unit inside a cell that controls a particular quality in a living thing that has been passed on from its parents | to be a quality that your parents have passed on to you	a dominant/recessive gene | I've always enjoyed music—it's in the genes.			[sound:cambridge_uk_gene.mp3]	[sound:cambridge_us_gene.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford
[m@s+961Xb	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	genetic	adjective	/dʒəˈnetɪk/	connected with genes (= the units in the cells of a living thing that control its physical characteristics) or genetics (= the study of genes )	genetic and environmental factors			[sound:cambridge_uk_genetic.mp3]	[sound:cambridge_us_genetic.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
]`{S8ltjFO	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	genius	noun	/ˈdʒiːniəs/	unusually great intelligence, skill or artistic ability | a person who is unusually intelligent or artistic, or who has a very high level of skill, especially in one area | a special skill or ability	the genius of Shakespeare | a mathematical/comic, etc. genius | He had a genius for making people feel at home.			[sound:cambridge_uk_genius.mp3]	[sound:cambridge_us_genius.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford
Y8sE@kS0b)	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	genuinely	adverb	/ˈdʒenjuɪnli/	truly; in a way that is exactly what it appears to be and is not artificial | in a sincere and honest way that can be trusted	There are some genuinely funny moments in the film. | She was genuinely sorry.			[sound:cambridge_uk_genuinely.mp3]	[sound:cambridge_us_genuinely.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
2[T*%vkkO@	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	gesture	noun	/ˈdʒestʃə(r)/ (UK) or /ˈdʒestʃər/ (US)	a movement that you make with your hands, your head or your face to show a particular meaning	He made a rude gesture at the driver of the other car.			[sound:cambridge_uk_gesture.mp3]	[sound:cambridge_us_gesture.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
3296566659AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	gesture	noun	/ˈdʒestʃə(r)/ (UK) or /ˈdʒestʃər/ (US)	something that you do or say to show a particular feeling or intention	They sent some flowers as a gesture of sympathy to the parents of the child.			[sound:cambridge_uk_gesture.mp3]	[sound:cambridge_us_gesture.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C1
/;m|wP|_l_	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	globalization	noun	/ˌɡləʊbəlaɪˈzeɪʃn/ (UK) or /ˌɡləʊbələˈzeɪʃn/ (US)	the fact that different cultures and economic systems around the world are becoming connected and similar to each other because of the influence of large multinational companies and of improved communication				[sound:cambridge_uk_globalization.mp3]	[sound:cambridge_us_globalization.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
@f~dhzC?h*	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	globe	noun	/ɡləʊb/	the world (used especially to emphasize its size) | an object like a ball in shape with a map of the world on its surface, usually on a stand so that it can be turned | a thing that is like a ball in shape	tourists from every corner of the globe | A dusty old globe stood in the corner of the schoolroom. | 			[sound:cambridge_uk_globe.mp3]	[sound:cambridge_us_globe.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
x8:w)Z)J3j	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	golden	adjective	/ˈɡəʊldən/	made of gold | bright yellow in colour like gold | special; wonderful	a golden crown | golden hair | golden memories			[sound:cambridge_uk_golden.mp3]	[sound:cambridge_us_golden.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford
5311127811AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	golden	adjective	/ˈɡəʊldən/	to be in a situation where you are successful or do not have any problems | to destroy something that would make you rich, successful, etc.	He thinks once he gets the money he'll be golden. | 			[sound:cambridge_uk_golden.mp3]	[sound:cambridge_us_golden.mp3]	Oxford	Oxford	C2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford CEFR::C2
|UBC{s752X	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	gorgeous	adjective	/ˈɡɔːdʒəs/ (UK) or /ˈɡɔːrdʒəs/ (US)	very beautiful and attractive; giving great pleasure | with very deep colours; impressive	a gorgeous girl/man | exotic birds with feathers of gorgeous colours			[sound:cambridge_uk_gorgeous.mp3]	[sound:cambridge_us_gorgeous.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
4uLV.ry:W=	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	graphic	adjective	/ˈɡræfɪk/	connected with drawings and design, especially in the production of books, magazines, websites, etc.	graphic design			[sound:cambridge_uk_graphic.mp3]	[sound:cambridge_us_graphic.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
5503814875AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	graphic	adjective	/ˈɡræfɪk/	very clear and full of details, especially about something unpleasant	a graphic account/description of a battle			[sound:cambridge_uk_graphic.mp3]	[sound:cambridge_us_graphic.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C1
4EBqEsIf5a	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	graphics	noun	/ˈɡræfɪks/	designs, drawings or pictures that are used especially in the production of books, magazines, websites, etc. | the activity of making these designs, drawings or pictures or the use of these images	Text and graphics are prepared separately and then combined. | expertise in computer graphics			[sound:cambridge_uk_graphics.mp3]	[sound:cambridge_us_graphics.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
U;%TMZ,Y`m	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	grave (for dead person)	noun	/ɡrɑːv/	a place in the ground where a dead person is buried|a way of referring to death or a person’s death|to do sth that will have very harmful results for you	The plague victims were buried in a mass grave.|Is there life beyond the grave (= life after death)?|It was the gravest political crisis of his career.	deep grave|shallow grave|dig grave|mark grave		[sound:cambridge_uk_grave.mp3]	[sound:cambridge_us_grave.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::C1 idioms Oxford_5000 Source::Oxford
v8jiWnzH+y	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	grave (serious)	adjective	/ɡrɑːv/	[formal] very serious and important; giving you a reason to feel worried	The police have expressed grave (serious) concern about the missing child's safety.	deep grave|shallow grave|dig grave|mark grave		[sound:cambridge_uk_grave.mp3]	[sound:cambridge_us_grave.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::C1 idioms Oxford_5000 Source::Oxford
aI{b7r]LY9	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	greatly	adverb	/ˈɡreɪtli/	very much	People's reaction to the film has varied greatly.			[sound:cambridge_uk_greatly.mp3]	[sound:cambridge_us_greatly.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
UwYZl.Dr`n	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	greenhouse	noun	/ˈɡriːnhaʊs/	a building with glass sides and a glass roof for growing plants in				[sound:cambridge_uk_greenhouse.mp3]	[sound:cambridge_us_greenhouse.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
odm-*w)do.	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	grocery	noun	/ˈɡrəʊsəri/	a shop that sells food and other things used in the home. In American English ‘ grocery store ’ is often used to mean ‘supermarket’. | food and other goods sold by a grocer or at a supermarket	the corner grocery store | He walked in and set the bag of groceries down on the floor.			[sound:cambridge_uk_grocery.mp3]	[sound:cambridge_us_grocery.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
JALbC~g-n[	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	guideline	noun	/ˈɡaɪdlaɪn/	a set of rules or instructions that are given by an official organization telling you how to do something, especially something difficult | something that can be used to help you make a decision or form an opinion	The government has drawn up guidelines for schools during a pandemic. | The figures are a useful guideline when buying a house.			[sound:cambridge_uk_guideline.mp3]	[sound:cambridge_us_guideline.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
"Xu!dUBP,#t"	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	habitat	noun	/ˈhæbɪtæt/	the place where a particular type of animal or plant is normally found	The panda's natural habitat is the bamboo forest.			[sound:cambridge_uk_habitat.mp3]	[sound:cambridge_us_habitat.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
2NmP:<fjR.	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	harbour	noun	/ˈhɑːbə(r)/ (UK) or /ˈhɑːrbər/ (US)	an area of water on the coast, protected from the open sea by strong walls, where ships can shelter	Several boats lay at anchor in the harbour.			[sound:cambridge_uk_harbour.mp3]	[sound:cambridge_us_harbour.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
$cle8AxG+E	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	headquarters	noun	/ˌhedˈkwɔːtəz/ (UK) or /ˈhedkwɔːrtərz/ (US)	a place from which an organization or a military operation is controlled; the people who work there	The firm’s headquarters is/are in London.			[sound:cambridge_uk_headquarters.mp3]	[sound:cambridge_us_headquarters.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
EjHX|%X;6y	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	heal	verb	/hiːl/	to become healthy again; to make something healthy again | to cure somebody who is ill; to make somebody feel happy again | to put an end to something or make something easier to bear; to end or become easier to bear	It took a long time for the wounds to heal. | the story of Jesus healing ten lepers of their disease | She was never able to heal the rift between herself and her father.			[sound:cambridge_uk_heal.mp3]	[sound:cambridge_us_heal.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
dBYZt:VJW>	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	healthcare	noun	/ˈhelθ keə(r)/ (UK) or /ˈhelθ ker/ (US)	the service of providing medical care	the costs of healthcare for the elderly			[sound:cambridge_uk_healthcare.mp3]	[sound:cambridge_us_healthcare.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
!<IIXj(}x1	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	helmet	noun	/ˈhelmɪt/	a type of hard hat that protects the head, worn, for example, by a police officer, a soldier or a person riding a bike or motorbike or playing some sports	Police in riot helmets lined the streets.			[sound:cambridge_uk_helmet.mp3]	[sound:cambridge_us_helmet.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
7ev-f}nj;U	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hence	adverb	/hens/	for this reason | a number of days, etc. from now	We suspect they are trying to hide something, hence the need for an independent inquiry. | The true consequences will only be known several years hence.			[sound:cambridge_uk_hence.mp3]	[sound:cambridge_us_hence.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 idioms OPAL_W Oxford_5000 Source::Oxford
<y/%vV{GL]	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	herb	noun	/hɜːb/ (UK) or /hɜːrb/ (US)	a plant whose leaves, flowers or seeds are used to add taste to food, in medicines or for their pleasant smell. parsley , mint and oregano are all herbs . | a plant with a soft stem that dies down after flowering	a herb garden | 			[sound:cambridge_uk_herb.mp3]	[sound:cambridge_us_herb.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
}wM2?&zie`	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hidden	adjective	/ˈhɪdn/	something that is hidden is kept or located in a place where it cannot be seen | secret	Hidden dangers lurk in the ocean depths. | She felt sure the letter had some hidden meaning .			[sound:cambridge_uk_hidden.mp3]	[sound:cambridge_us_hidden.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
h6w>5RmA=V	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	highway	noun	/ˈhaɪweɪ/	a main road for travelling long distances, especially one connecting and going through cities and towns | the fact of somebody charging too much money for something	Plans were being made for the construction of a new interstate highway system. | 			[sound:cambridge_uk_highway.mp3]	[sound:cambridge_us_highway.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford
1791607339AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	highway	noun	/ˈhaɪweɪ/	a public road	A parked car was obstructing the highway.			[sound:cambridge_uk_highway.mp3]	[sound:cambridge_us_highway.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford CEFR::C1
1687420479AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	highway	noun	/ˈhaɪweɪ/	used to say that somebody else has either to agree with your opinion or to leave				[sound:cambridge_uk_highway.mp3]	[sound:cambridge_us_highway.mp3]	Oxford	Oxford	C2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford CEFR::C2
"$#$79Bsz-C"	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hilarious	adjective	/hɪˈleəriəs/ (UK) or /hɪˈleriəs/ (US)	extremely funny	a hilarious joke/story			[sound:cambridge_uk_hilarious.mp3]	[sound:cambridge_us_hilarious.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
sz%)%|74${	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	historian	noun	/hɪˈstɔːriən/	a person who studies or writes about history; an expert in history	No serious historian today accepts this theory.			[sound:cambridge_uk_historian.mp3]	[sound:cambridge_us_historian.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
5.f9z`Ju%;	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	homeless	adjective	/ˈhəʊmləs/	having no home, and therefore typically living on the streets | people who have no home	The scheme has been set up to help homeless people. | helping the homeless			[sound:cambridge_uk_homeless.mp3]	[sound:cambridge_us_homeless.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
w;,(5*)-dz	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	honesty	noun	/ˈɒnəsti/ (UK) or /ˈɑːnəsti/ (US)	the quality of being honest	She answered all my questions with her usual honesty.			[sound:cambridge_uk_honesty.mp3]	[sound:cambridge_us_honesty.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford
2658065339AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	honesty	noun	/ˈɒnəsti/ (UK) or /ˈɑːnəsti/ (US)	used to state a fact or an opinion that, though true, may seem disappointing	The book isn't, in all honesty, as good as I expected.			[sound:cambridge_uk_honesty.mp3]	[sound:cambridge_us_honesty.mp3]	Oxford	Oxford	C2	Audio::Cambridge CEFR::B2 idioms Oxford_5000 Source::Oxford CEFR::C2
0YW_@PlA|S	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hopefully	adverb	/ˈhəʊpfəli/	used to express what you hope will happen	Hopefully, we'll arrive before dark.			[sound:cambridge_uk_hopefully.mp3]	[sound:cambridge_us_hopefully.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 OPAL_S Oxford_5000 Source::Oxford
2025242637AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hopefully	adverb	/ˈhəʊpfəli/	showing hope	‘Are you free tonight?’ she asked hopefully.			[sound:cambridge_uk_hopefully.mp3]	[sound:cambridge_us_hopefully.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 OPAL_S Oxford_5000 Source::Oxford CEFR::C1
6&:F@f1Y{h	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hunger	noun	/ˈhʌŋɡə(r)/ (UK) or /ˈhʌŋɡər/ (US)	the state of not having enough food to eat, especially when this causes illness or death | the feeling caused by a need to eat	Around fifty people die of hunger every day in the camp. | If you feel hunger pangs between meals, eat some fruit or nuts.			[sound:cambridge_uk_hunger.mp3]	[sound:cambridge_us_hunger.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
1539499439AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	hunger	noun	/ˈhʌŋɡə(r)/ (UK) or /ˈhʌŋɡər/ (US)	a strong desire for something	She has an insatiable hunger for knowledge.			[sound:cambridge_uk_hunger.mp3]	[sound:cambridge_us_hunger.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C1
L)3]8*pB5o	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	icon	noun	/ˈaɪkɒn/ (UK) or /ˈaɪkɑːn/ (US)	a small symbol on a computer or smartphone screen that represents a program or a file | a famous person or thing that people admire and see as a symbol of a particular idea, way of life, etc.	Click on the printer icon with the mouse. | Madonna and other pop icons of the 1980s			[sound:cambridge_uk_icon.mp3]	[sound:cambridge_us_icon.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
9809303617AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	icon	noun	/ˈaɪkɒn/ (UK) or /ˈaɪkɑːn/ (US)	a painting or statue of a holy person that is also thought of as a holy object				[sound:cambridge_uk_icon.mp3]	[sound:cambridge_us_icon.mp3]	Oxford	Oxford	C2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C2
mqt(`Hqk{O	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	ID	noun	/iːd/	the part of the unconscious mind where many of a person’s basic needs, feelings and desires are supposed to exist				[sound:cambridge_uk_id.mp3]	[sound:cambridge_us_id.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C1
Hd?Kj:WO(B	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	illusion	noun	/ɪˈluːʒn/	a false idea or belief, especially about somebody or about a situation | something that seems to exist but in fact does not, or seems to be something that it is not	She's under the illusion that (= believes wrongly that) she'll get the job. | Mirrors in a room often give an illusion of space.			[sound:cambridge_uk_illusion.mp3]	[sound:cambridge_us_illusion.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
}:|tS]Um,/	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	immigration	noun	/ˌɪmɪˈɡreɪʃn/	the process of coming to live permanently in a different country from the one you were born in; the number of people who do this | the place at a port, an airport, etc. where the passports and other documents of people coming into a country are checked	legal/illegal immigration | We landed at Heathrow and went through customs and immigration.			[sound:cambridge_uk_immigration.mp3]	[sound:cambridge_us_immigration.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
HcDn!8:h0<	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	immune	adjective	/ɪˈmjuːn/	that cannot catch or be affected by a particular disease or illness	Adults are often immune to German measles.			[sound:cambridge_uk_immune.mp3]	[sound:cambridge_us_immune.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
4032043664AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	immune	adjective	/ɪˈmjuːn/	not affected by something, especially something that you might expect to be harmful | protected from something and therefore able to avoid it	You'll eventually become immune to criticism. | No one should be immune from prosecution.			[sound:cambridge_uk_immune.mp3]	[sound:cambridge_us_immune.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C1
eR.tf~~*+&	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	implement	verb	/ˈɪmplɪmənt/	to make something that has been officially decided start to happen or be used	to implement changes/decisions/policies/reforms			[sound:cambridge_uk_implement.mp3]	[sound:cambridge_us_implement.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 OPAL_W Oxford_5000 Source::Oxford
u`[dYxhC/~	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	incorporate	verb	/ɪnˈkɔːpəreɪt/ (UK) or /ɪnˈkɔːrpəreɪt/ (US)	to include something so that it forms a part of something | to create a legally recognized company	The new car design incorporates all the latest safety features. | The company was incorporated in 2008.			[sound:cambridge_uk_incorporate.mp3]	[sound:cambridge_us_incorporate.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 OPAL_W Oxford_5000 Source::Oxford
"]AmH#NSjv$"	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	incorrect	adjective	/ˌɪnkəˈrekt/	not accurate or true | speaking or behaving in a way that does not follow the accepted standards or rules	incorrect information/spelling | 			[sound:cambridge_uk_incorrect.mp3]	[sound:cambridge_us_incorrect.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
"Yl#y7fKk7d"	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	independence	noun	/ˌɪndɪˈpendəns/	freedom from political control by other countries | the time when a country gains freedom from political control by another country | the freedom to organize your own life, make your own decisions, etc. without needing help from other people	Argentina gained independence from Spain in 1816. | independence celebrations | He values his independence.			[sound:cambridge_uk_independence.mp3]	[sound:cambridge_us_independence.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 OPAL_W Oxford_5000 Source::Oxford
>oJ[o*@[.5	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	indication	noun	/ˌɪndɪˈkeɪʃn/	a remark or sign that shows that something is happening or what somebody is thinking or feeling | a symptom that suggests that particular medical treatment is necessary	They gave no indication of how the work should be done. | There was no clinical indication for such a test.			[sound:cambridge_uk_indication.mp3]	[sound:cambridge_us_indication.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 OPAL_W Oxford_5000 Source::Oxford
QM3TF-msnF	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	inevitable	adjective	/ɪnˈevɪtəbl/	that you cannot avoid or prevent | happening so often that you always expect it | something that is certain to happen	It was an inevitable consequence of the decision. | the English and their inevitable cups of tea | You have to accept the inevitable.			[sound:cambridge_uk_inevitable.mp3]	[sound:cambridge_us_inevitable.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
*ccQsIDh+7	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	inevitably	adverb	/ɪnˈevɪtəbli/	as is certain to happen | as you would expect	Inevitably, the press exaggerated the story. | Inevitably, it rained on the day of the wedding.			[sound:cambridge_uk_inevitably.mp3]	[sound:cambridge_us_inevitably.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
cW[V/(|Xs(	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	inflation	noun	/ɪnˈfleɪʃn/	a fall in the value of money and a general increase in prices; the rate at which this happens | a general rise in the level of something that is awarded | the act or process of filling something with air or gas	the fight against rising inflation | the gross inflation of executive salaries | life jackets with an automatic inflation device			[sound:cambridge_uk_inflation.mp3]	[sound:cambridge_us_inflation.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
oyhM>.w.st	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	info	noun	/ˈɪnfəʊ/	information | connected with information	For more info, click here. | an infosheet			[sound:cambridge_uk_info.mp3]	[sound:cambridge_us_info.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
A1pm6WgWco	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	inherit	verb	/ɪnˈherɪt/	to receive money, property, etc. from somebody when they die | to have qualities, physical features, etc. that are similar to those of your parents, grandparents, etc.	She inherited a fortune from her father. | He has inherited his mother's patience.			[sound:cambridge_uk_inherit.mp3]	[sound:cambridge_us_inherit.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
2938445732AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	inherit	verb	/ɪnˈherɪt/	if you inherit a particular situation from somebody, you are now responsible for dealing with it, especially because you have replaced that person in their job	policies inherited from the previous administration			[sound:cambridge_uk_inherit.mp3]	[sound:cambridge_us_inherit.mp3]	Oxford	Oxford	C1	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C1
X25p)ic:C9	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	ink	noun	/ɪŋk/	coloured liquid for writing, drawing and printing	written in ink			[sound:cambridge_uk_ink.mp3]	[sound:cambridge_us_ink.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
9096148908AB	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	ink	noun	/ɪŋk/	a tattoo or tattoos (= pictures or designs marked permanently on a person's skin)	She likes to wear clothes that show off her ink.			[sound:cambridge_uk_ink.mp3]	[sound:cambridge_us_ink.mp3]	Oxford	Oxford	C2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford CEFR::C2
mGF>Ow4)aU	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	innovative	adjective	/ˈɪnəveɪtɪv/	introducing or using new ideas, ways of doing something, etc.	There will be a prize for the most innovative design.			[sound:cambridge_uk_innovative.mp3]	[sound:cambridge_us_innovative.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
R,F9*wubB3	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	input	noun	/ˈɪnpʊt/	time, knowledge, ideas, etc. that you put into work, a project, etc. in order to make it succeed; the act of putting something in | the act of putting information into a computer; the information that you put in | a place or means for electricity, data, etc. to enter a machine or system	I'd appreciate your input on this. | data input | an input lead			[sound:cambridge_uk_input.mp3]	[sound:cambridge_us_input.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 OPAL_W Oxford_5000 Source::Oxford
zF^V|gpd5g	English Academic Vocabulary Model	English Academic Vocabulary::Oxford	insert	verb	/ˈɪnsɜːt/ (UK) or /ˈɪnsɜːrt/ (US)	to put something into something else or between two things | to add something to a piece of writing	Insert coins into the slot and press for a ticket. | Position the cursor where you want to insert a word.			[sound:cambridge_uk_insert.mp3]	[sound:cambridge_us_insert.mp3]	Oxford	Oxford	B2	Audio::Cambridge CEFR::B2 Oxford_5000 Source::Oxford
