#separator:tab
#html:true
convict		verb	C1	Oxford_5000 especially_North_American_English especially_US_English British_English North_American_English Law_and_justice	to decide and state officially in court that somebody is guilty of a crime	He was convicted of fraud.				declare guilty	[sound:cambridge_uk_convict.mp3]	[sound:cambridge_us_convict.mp3]
conviction		noun	C1	Oxford_5000 especially_North_American_English especially_US_English British_English North_American_English Law_and_justice Religion_and_festivals Personal_qualities	the act of finding somebody guilty of a crime in court; the fact of having been found guilty | a strong opinion or belief | the quality of showing that you believe strongly in what you are saying	He plans to appeal against his conviction. | strong political/moral convictions | ‘Not true!’ she said with conviction.	have/lack the courage of your convictions : to be/not be brave enough to do what you feel to be right ; You need to have the courage of your convictions.			|	[sound:cambridge_uk_conviction.mp3]	[sound:cambridge_us_conviction.mp3]
convince		verb	B1	Oxford_3000 AWL British_English	to make somebody/yourself believe that something is true | to persuade somebody to do something	Are the prime minister's assurances enough to convince the public? | I've been trying to convince him to see a doctor.					[sound:cambridge_uk_convince.mp3]	[sound:cambridge_us_convince.mp3]
convinced		adjective	B2	Oxford_3000 AWL	completely sure about something | believing strongly in a particular religion or set of political ideas	Sam nodded but he didn't look convinced. | a convinced Christian						
convincing		adjective	B2	Oxford_5000 AWL	that makes somebody believe that something is true	a convincing argument/explanation/case				conclusive	[sound:cambridge_uk_convincing.mp3]	[sound:cambridge_us_convincing.mp3]
cook		verb	A1	Oxford_3000 especially_British_English British_English North_American_English especially_North_American_English informal Cooking_and_eating Success Difficulty_and_failure	to prepare food by heating it, for example by boiling, baking or frying it | to be prepared by boiling, baking, frying, etc. | to be happening or planned	Where did you learn to cook? | While the pasta is cooking, prepare the sauce. | Everyone is being very secretive—there's something cooking.	be cooking with gas : to be doing something very well and successfully | cook the books : to change facts or figures dishonestly or illegally ; His accountant had been cooking the books for years. ; Someone was cooking the books. | cook somebody’s goose : to destroy somebody’s chances of success					
cooker		noun	A2	Oxford_3000 Houses_and_homes Cooking_and_eating	a large piece of equipment for cooking food, containing an oven and gas or electric rings on top	a gas cooker						
cooking		noun	A1	Oxford_3000 British_English North_American_English especially_North_American_English Cooking_and_eating Hobbies	the process of preparing food by heating it | food that has been prepared in a particular way	My husband does all the cooking. | The restaurant offers traditional home cooking (= food similar to that cooked at home) .						
cool		adjective	A1	Oxford_3000 informal British_English especially_North_American_English Weather Feelings Personal_qualities	fairly cold; not hot or warm | helping you keep cool | making you feel pleasantly cool | used to show that you admire or approve of somebody/something because they are/it is fashionable, attractive and often different | used to describe something that you like or enjoy | used to show that you approve of something or agree to a suggestion | calm; not excited, angry or emotional | not friendly, interested or enthusiastic | calm and confident in a way that lacks respect for other people, but makes people admire you even if they don't approve | used about a sum of money to emphasize how large it is	cool air/water | Wear light, cool clothing but try to avoid shorts. | a room painted in cool greens and blues | Doesn't she look cool in those sunglasses? | We had such a cool time with Ed and his friends. | ‘We're meeting Jake for lunch and we can go on the yacht in the afternoon.’ ‘ Cool !’ | Keep cool! | They gave the prime minister a cool reception. | She just took his keys and walked out with them, cool as you please. | The car cost a cool thirty thousand.	(as) cool as a cucumber : very calm and showing control, especially in a difficult situation ; George is cool as a cucumber and this should be just another operation for him. | play it cool : to deal with a situation in a calm way and not show what you are really feeling ; I decided to play it cool and act like I had actually forgotten all about it. | take a long (cool/hard) look at something : to consider a problem or possibility very carefully and without hurrying ; We need to take a long, hard look at all the options. | too cool for school : very fashionable ; The assistants look like they're too cool for school.					
cooperate		verb	C1	Oxford_5000 AWL	to work together with somebody else in order to achieve something | to be helpful by doing what somebody asks you to do	The two groups agreed to cooperate with each other. | Their captors told them they would be killed unless they cooperated.				work together | help	[sound:cambridge_uk_cooperate.mp3]	[sound:cambridge_us_cooperate.mp3]
cooperative		adjective	C1	Oxford_5000 OPAL_written AWL business Business	involving doing something together or working together with others towards a shared aim | helpful by doing what you are asked to do | owned and run by the people involved, with the profits shared by them	Cooperative activity is essential to effective community work. | Employees will generally be more cooperative if their views are taken seriously. | a cooperative farm				helpful | helpful | helpful	[sound:cambridge_uk_cooperative.mp3]	[sound:cambridge_us_cooperative.mp3]
coordinate		verb	C1	Oxford_5000 OPAL_written AWL rather_formal Clothes_and_Fashion	to organize the different parts of an activity and the people involved in it so that it works well | to make the different parts of your body work well together | if you coordinate clothes, furniture, etc. or if they coordinate , they look nice together	They appointed a new manager to coordinate the work of the team. | the part of the brain that coordinates body movements | This shade coordinates with a wide range of other colours.				organize | organize | organize	[sound:cambridge_uk_coordinate.mp3]	[sound:cambridge_us_coordinate.mp3]
coordination		noun	C1	Oxford_5000 OPAL_written AWL	the act of making parts of something, groups of people, etc. work together in an efficient and organized way | the ability to control your movements well	The aim was to improve the coordination of services. | You need good hand-eye coordination to play ball games.				organization | running	[sound:cambridge_uk_coordination.mp3]	[sound:cambridge_us_coordination.mp3]
coordinator		noun	C1	Oxford_5000	a person who organizes the different parts of an activity and the people involved in it so that it works well	The campaign needs an effective coordinator.				chairman	[sound:cambridge_uk_coordinator.mp3]	[sound:cambridge_us_coordinator.mp3]
cop		noun	C1	Oxford_5000 British_English informal humorous slang Law_and_justice	a police officer	Somebody call the cops!	it’s a fair cop : used by somebody who is caught doing something wrong, to say that they admit that they are wrong | not much cop : not very good ; He's not much cop as a singer.			dick | dick | dick	[sound:cambridge_uk_cop.mp3]	[sound:cambridge_us_cop.mp3]
cope		verb	B2	Oxford_5000 Success	to deal successfully with something difficult	I got to the stage where I wasn't coping any more.				manage	[sound:cambridge_uk_cope.mp3]	[sound:cambridge_us_cope.mp3]
copper		noun	C1	Oxford_5000 British_English informal Physics_and_chemistry Law_and_justice	a chemical element. Copper is a soft red-brown metal used for making electric wires, pipes and coins. | brown coins that do not have much value | a police officer	a copper mine | I only paid a few coppers for it. | Apparently, her dad's a copper.				brown | brown | brown	[sound:cambridge_uk_copper.mp3]	[sound:cambridge_us_copper.mp3]
copy		noun	A2	Oxford_3000 Indian_English Business	a thing that is made to be the same as something else, especially a document or a work of art | a single example of a book, newspaper, etc. of which many have been made | written material that is to be published in a newspaper, magazine, etc.; news or information that can be used in a newspaper article or advertisement | a copy of a document, etc. made by a machine that photographs and then prints | a book used by students for writing exercises, etc. in	The thieves replaced the original painting with a copy. | The book sold 20 000 copies within two weeks. | The subeditors prepare the reporters' copy for the paper and write the headlines. | Could I have ten copies of this page, please? | 						
copyright		noun	C1	Oxford_5000 Law_and_justice	if a person or an organization holds the copyright on a piece of writing, music, etc., they are the only people who have the legal right to publish, broadcast, perform it, etc., and other people must ask their permission to use it or any part of it	Copyright protects your work from being commercially exploited by someone else without your consent.				patent	[sound:cambridge_uk_copyright.mp3]	[sound:cambridge_us_copyright.mp3]
core		noun	B2	Oxford_3000 OPAL_written AWL	the most important or central part of something | the central part of an object | the hard central part of a fruit such as an apple, that contains the seeds | the muscles of the lower back and stomach area which help you to maintain good balance, etc. | a small group of people who take part in a particular activity	This report goes to the core of the argument. | the earth’s core | an apple core | Your posture will improve as your core becomes stronger. | He gathered a small core of advisers around him.	to the core : so that the whole of a thing or a person is affected ; She was shaken to the core by the news. ; He's a politician to the core (= in all his attitudes and actions) .				[sound:cambridge_uk_core.mp3]	[sound:cambridge_us_core.mp3]
corner		noun	A2	Oxford_3000 figurative disapproving British_English informal Houses_and_homes Transport_by_car_or_lorry Sports:_ball_and_racket_sports Danger	a part of something where two or more sides, lines or edges join | with the number of corners mentioned; involving the number of groups mentioned | the place inside a room or a box where two sides join; the area around this place | a place where two streets join | a sharp bend in a road | a region or an area of a place (sometimes used for one that is far away or difficult to reach) | a difficult situation | a free kick or hit that you take from the corner of your opponent’s end of the field | any of the four corners of a ring ; the supporters who help in the corner	the four corners of a square | a three-cornered hat | A large desk occupies another corner of the room . | The wind hit him as he turned the corner . | The car was taking the corners too fast. | She lives in a quiet corner of rural Yorkshire. | to back/drive/force somebody into a corner | Moore took the corner. | 	(just) around/round the corner : very near ; Her house is just around the corner. ; There were good times around the corner (= they would soon come) . | be in somebody's corner | have somebody in your corner : to support and encourage somebody; to have somebody who supports and encourages you ; He's been in my corner all these years and I can never thank him enough. | cut the corner : to go across the corner of an area and not around the sides of it, because it is quicker ; There’s a worn patch on the grass because everyone cuts (off) the corner. | cut corners : to do something in the easiest, cheapest or quickest way, often by ignoring rules or leaving something out ; To be competitive, they paid low wages and cut corners on health and safety. | fight your/somebody’s corner : to defend your/somebody’s position against other people | have a soft corner for somebody/something : to like somebody/something ; She's always had a soft corner for you. | in a (tight) corner/spot : in a difficult situation ; The captain's knee injury leaves the team in a tight corner. ; She’ll always help if you’re in a tight spot. ; This could put the banks in a corner. | see something out of the corner of your eye : to see something by accident or not very clearly because you see it from the side of your eye and are not looking straight at it ; Out of the corner of her eye, she saw him coming closer. | turn the corner : to pass a very important point in an illness or a difficult situation and begin to improve ; The country's economy has finally turned the corner.					
corporate		adjective	B2	Oxford_3000 AWL specialist Business	connected with a large business company | forming a corporation (= an organization or group of organizations that is recognized by law as a single unit) | involving or shared by all the members of a group	corporate finance/profits/tax | The BBC is a corporate organization. | a corporate act of worship in the College chapel					[sound:cambridge_uk_corporate.mp3]	[sound:cambridge_us_corporate.mp3]
corporation		noun	B2	Oxford_5000 AWL British_English Business Politics	a large business company | an organization or a group of organizations that is recognized by law as a single unit | a group of people elected to govern a large town or city and provide public services	multinational corporations | urban development corporations | the Lord Mayor and Corporation of the City of London				incorporated group | incorporated group | incorporated group	[sound:cambridge_uk_corporation.mp3]	[sound:cambridge_us_corporation.mp3]
correct		adjective	A1	Oxford_3000 OPAL_written	accurate or true, without any mistakes | right and suitable, so that something is done as it should be done | taking care to speak or behave in a way that follows the accepted standards or rules	Do you have the correct time? | the correct procedure/approach | a correct young woman	all present and correct : used to say that all the things or people who should be there are now there					
correction		noun	C1	Oxford_5000 OPAL_written old-fashioned	a change that makes something more accurate than it was before | the act or process of correcting something | punishment	I've made a few small corrections to your report. | There are some programming errors that need correction. | the correction of young offenders				rectification | rectification | discipline	[sound:cambridge_uk_correction.mp3]	[sound:cambridge_us_correction.mp3]
correctly		adverb	A2	Oxford_3000 OPAL_written	in a way that is accurate or true, without any mistakes | in a way that is right and suitable, so that something is done as it should be done | in a way that follows the accepted standards or rules	Have you spelled it correctly? | When correctly applied, fake tan is difficult to tell from the real thing. | He was looking correctly grave.						
correlate		verb	C1	Oxford_5000 OPAL_written Scientific_research	if two or more facts, figures, etc. correlate or if a fact, figure, etc. correlates with another, the facts are closely connected and affect or depend on each other | to show that there is a close connection between two or more facts, figures, etc.	The figures do not seem to correlate. | Researchers are trying to correlate the two sets of figures.				|	[sound:cambridge_uk_correlate.mp3]	[sound:cambridge_us_correlate.mp3]
correlation		noun	C1	Oxford_5000 OPAL_written Scientific_research	a connection between two things in which one thing changes as the other does	There is a direct correlation between exposure to sun and skin cancer.				reciprocity	[sound:cambridge_uk_correlation.mp3]	[sound:cambridge_us_correlation.mp3]
correspond		verb	C1	Oxford_5000 OPAL_written AWL formal	to be the same as or match something | to be similar to or the same as something else | to write letters or emails, etc. to somebody and receive letters or emails, etc. from them	Your account and hers do not correspond. | The British job of Lecturer corresponds roughly to the US Associate Professor. | She corresponded regularly with her former teacher.				agree | agree | exchange letters	[sound:cambridge_uk_correspond.mp3]	[sound:cambridge_us_correspond.mp3]
correspondence		noun	C1	Oxford_5000 AWL	the letters, emails, etc. a person sends and receives | the activity of writing letters | a connection between two things; the fact of two things being similar	personal/private correspondence | I refused to enter into any correspondence (= to exchange letters) with him about it. | There is a close correspondence between the two extracts.				mail | mail | similarity	[sound:cambridge_uk_correspondence.mp3]	[sound:cambridge_us_correspondence.mp3]
correspondent		noun	C1	Oxford_5000 Literature_and_writing TV,_radio_and_news	a person who reports news from a particular country or on a particular subject for a newspaper or a television or radio station | a person who writes letters, emails, etc. to another person	She's the BBC's political correspondent. | She's a poor correspondent (= she does not write regularly) .				member of the press | counterpart	[sound:cambridge_uk_correspondent.mp3]	[sound:cambridge_us_correspondent.mp3]
corresponding		adjective	C1	Oxford_5000 OPAL_written AWL	matching or connected with something that you have just mentioned	A change in the money supply brings a corresponding change in expenditure.				equivalent	[sound:cambridge_uk_corresponding.mp3]	[sound:cambridge_us_corresponding.mp3]
corridor		noun	B2	Oxford_5000 North_American_English_also British_English sometimes_humorous Buildings Education Transport_by_car_or_lorry Transport_by_bus_and_train	a long narrow passage in a building, with doors that open into rooms on either side | a long narrow piece of land belonging to one country that passes through the land of another country; a part of the sky over a country that planes, for example from another country, can fly through | a long narrow piece of land that follows the course of an important road or river | a passage along the side of some railway trains, from which doors lead into separate compartments	His room is along the corridor. | UN troops will secure the land corridor so that food supplies can reach the trapped civilians. | the electronics industry in the M4 corridor | 	the corridors of power : the higher levels of government, where important decisions are made ; She had considerable influence in the corridors of power.			hallway | hallway | hallway | hallway | hallway	[sound:cambridge_uk_corridor.mp3]	[sound:cambridge_us_corridor.mp3]
corrupt		adjective	C1	Oxford_5000 computing Personal_qualities Crime_and_punishment	willing to use their power to do dishonest or illegal things in return for money or to get an advantage | not honest or moral | containing changes or faults, and no longer in the original state	It was seen as the only way to overthrow a corrupt regime. | They had been engaged in corrupt practices. | corrupt software				dishonest | dishonest | dishonest	[sound:cambridge_uk_corrupt.mp3]	[sound:cambridge_us_corrupt.mp3]
corruption		noun	C1	Oxford_5000 British_English North_American_English especially_British_English especially_North_American_English computing Crime_and_punishment Personal_qualities Computers	dishonest or illegal behaviour, especially of people in authority | the act or effect of making somebody change from moral to immoral standards of behaviour | the form of a word or phrase that has become changed from its original form in some way; the process by which a word or phrase changes form in this way | the effect when data is changed by accident in a computer system due to hardware or software failure	allegations of bribery and corruption | He claimed that sex and violence on TV led to the corruption of young people. | The word ‘holiday’ is a corruption of ‘holy day’. | A failure of a hard disk can cause unrecoverable data corruption.					[sound:cambridge_uk_corruption.mp3]	[sound:cambridge_us_corruption.mp3]
cost		noun	A1	Oxford_3000 North_American_English British_English Money	the amount of money that you need in order to buy, make or do something | the total amount of money that needs to be spent by a business | the effort, loss or damage that is involved in order to do or achieve something | the sum of money that somebody is ordered to pay for lawyers, etc. in a legal case	the high/low cost of housing | The use of cheap labour helped to keep costs down. | the terrible cost of the war in death and suffering | He was ordered to pay £2 000 costs.	at all cost/costs : whatever is needed to achieve something ; You must stop the press from finding out at all costs. | at any cost : under any circumstances ; He is determined to win at any cost. | at cost : for only the amount of money that is needed to make or get something, without any profit being added on ; goods sold at cost | count the cost (of something) : to feel the bad effects of a mistake, an accident, etc. ; The town is now counting the cost of its failure to provide adequate flood protection. | know/learn/find something to your cost : to know something because of something unpleasant that has happened to you ; She is a tough competitor, as I know to my cost.					
costly		adjective	C1	Oxford_5000 British_English Money	costing a lot of money, especially more than you want to pay | causing problems or the loss of something	Buying new furniture may prove too costly. | a costly mistake/failure				expensive | expensive	[sound:cambridge_uk_costly.mp3]	[sound:cambridge_us_costly.mp3]
costume		noun	B1	Oxford_3000 both_British_English British_and_North_American_English North_American_English_or_old-fashioned History Clothes_and_Fashion Film_and_theatre	the clothes worn by people from a particular place or during a particular historical period | the clothes worn by actors in a play or film, or worn by somebody to make them look like somebody/something else | a piece of clothing worn for swimming, especially the type worn by women and girls	an exhibition of Victorian costumes | The former dancer has also designed the costumes. | If you’d like a swim, we can lend you a costume.						
cottage		noun	B1	Oxford_3000 British_English Houses_and_homes Buildings Holidays	a small house, especially in the country	a thatched cottage					[sound:cambridge_uk_cottage.mp3]	[sound:cambridge_us_cottage.mp3]
cotton		noun	B1	Oxford_3000 especially_British_English North_American_English US_English_also British_English Farming Clothes_and_Fashion	a plant grown in warm countries for the soft white hairs around its seeds that are used to make cloth and thread | the cloth made from the cotton plant | thread that is used for sewing | a soft mass of white material that is used for cleaning the skin or a wound	They grew cotton, tobacco, corn and fruit. | The sheets are 100 per cent pure cotton. | sewing cotton | Use a cotton ball to apply the lotion.						
could		modal verb	A1	Oxford_3000 informal	used as the past tense of ‘can’ | used to ask if you can do something | used to politely ask somebody to do something for you | used to show that something is or might be possible | used to suggest something | used to show that you are annoyed that somebody did not do something | used to emphasize how strongly you want to express your feelings	She said that she couldn't come. | Could I use your phone, please? | Could you babysit for us on Friday? | I could do it now, if you like. | We could write a letter to the director. | They could have let me know they were going to be late! | I'm so fed up I could scream!	could do with something : used to say that you need or would like to have something ; I could do with a day off! ; Her hair could have done with a wash.					
council		noun	B2	Oxford_3000 British_English formal Politics	a group of people who are elected to govern an area such as a city or county | the organization that provides services in a city or county, for example education, houses, libraries, etc. | a group of people chosen to give advice, make rules, do research, provide money, etc. | (especially in the past) a formal meeting to discuss what action to take in a particular situation	a town council | Residents have complained to the council about the noise. | the Medical Research Council | The king held a council at Nottingham from 14 to 19 October 1330.						
councillor		noun	C1	Oxford_5000 Politics	a member of a city or county council	Councillor Ann Jones				council member	[sound:cambridge_uk_councillor.mp3]	[sound:cambridge_us_councillor.mp3]
counselling		noun	C1	Oxford_5000	professional advice about a problem	The couple decided to go for relationship counselling.				counseling	[sound:cambridge_uk_counselling.mp3]	[sound:cambridge_us_counselling.mp3]
counsellor		noun	C1	Oxford_5000 North_American_English Irish_English Jobs	a person who has been trained to advise people with problems, especially personal problems | a lawyer | a person who is in charge of young people at a summer camp	I went to see a debt counsellor and she agreed to come to the bank with me. |  | 				counselor | counselor | counselor	[sound:cambridge_uk_counsellor.mp3]	[sound:cambridge_us_counsellor.mp3]
count		verb	A2	Oxford_3000 saying informal Maths_and_measurement Success	to say numbers in the correct order | to calculate the total number of people, things, etc. in a particular group | to include somebody/something when you calculate a total | to be important | to be officially accepted; to accept something officially | to consider somebody/something in a particular way; to be considered in a particular way	Billy can't count yet. | They're still counting votes in Texas. | We have invited 50 people, not counting the children. | It is going to be a close election, so every vote counts . | Don't go over that line or your throw won't count. | For tax purposes that money counts/is counted as income.	…and counting : used to say that a total is continuing to increase ; The movie's ticket sales add up to $39 million, and counting. | be able to count somebody/something on (the fingers of) one hand : used to say that the total number of somebody/something is very small ; She could count on the fingers of one hand the people she actually enjoyed being with. ; Although she knew lots of people, she could count her friends on the fingers of one hand. | count your blessings : to be grateful for the good things in your life | count the cost (of something) : to feel the bad effects of a mistake, an accident, etc. ; The town is now counting the cost of its failure to provide adequate flood protection. | count sheep : to imagine that sheep are jumping over a fence and to count them, as a way of getting to sleep | don’t count your chickens (before they are hatched) : you should not be too confident that something will be successful, because something may still go wrong | stand up and be counted : to say publicly that you support somebody or you agree with something ; Everyone needs to stand up and be counted in order to make them see the strength of our conviction. | who’s counting? : used to say that you do not care how many times something happens ; I've seen the film five times, but who's counting?					
counter		noun	B2	Oxford_5000 both_North_American_English British_English formal Shopping Cooking_and_eating Games_and_toys Healthcare Crime_and_punishment	a long flat surface over which goods are sold or business is done in a shop, bank, etc. | a flat surface in a kitchen for preparing food on | a small disc used for playing or scoring in some board games | an electronic device for counting something | a person who counts something, for example votes in an election | a response to somebody/something that opposes their ideas, position, etc.	I asked the woman behind the counter if they had any postcards. | He put his bags down on the kitchen counter. |  | The needle on the rev counter soared. | You can get computers to help the counters to count the votes. | The employers' association was seen as a counter to union power.	over the counter : goods, especially medicines, for sale over the counter can be bought without a prescription (= written permission from a doctor to buy a medicine) or special licence ; These tablets are available over the counter. ; This kind of medication cannot be bought over the counter. | under the counter : goods that are bought or sold under the counter are sold secretly and sometimes illegally ; Pornography may be legally banned but it is still available under the counter.				[sound:cambridge_uk_counter.mp3]	[sound:cambridge_us_counter.mp3]
counterpart		noun	C1	Oxford_5000	a person or thing that has the same position or function as somebody/something else in a different place or situation	The Foreign Minister held talks with his Chinese counterpart.				equal	[sound:cambridge_uk_counterpart.mp3]	[sound:cambridge_us_counterpart.mp3]
countless		adjective	C1	Oxford_5000	very many; too many to be counted or mentioned	I've warned her countless times.				innumerable	[sound:cambridge_uk_countless.mp3]	[sound:cambridge_us_countless.mp3]
country		noun	A1	Oxford_3000 OPAL_written British_English North_American_English especially_North_American_English informal Geography Music	an area of land that has or used to have its own government and laws | any area outside towns and cities, with fields, woods, farms, etc. | an area of land, especially with particular physical features, suitable for a particular purpose or connected with a particular person or people | the people of a country ; the nation as a whole | a type of popular music in the style of the traditional music of the southern US, with singing and dance tunes played on violin , guitar and banjo	European countries | I live in the country. | The town is surrounded by miles and miles of open country. | They have the support of most of the country. | pop, folk and country	across country : directly across fields, etc.; not by a main road ; riding across country | go to the country : to hold an election to choose a new parliament | it’s a free country : used as a reply when somebody suggests that you should not do something, or when somebody has asked permission or said they are going to do something ; It's a free country; I'll say what I like! ; Wear what you like. It's a free country. ; ‘It's a free country!’ he shouted. ‘I can do what I like!’					
countryside		noun	B1	Oxford_3000 especially_North_American_English British_English North_American_English informal Geography	land outside towns and cities, with fields, woods, etc.	The surrounding countryside is windswept and rocky.						
county		noun	B2	Oxford_3000	one of a number of areas that some countries are divided into, each with its own local government	rural counties west of the Mississippi						
coup		noun	C1	Oxford_5000 War_and_conflict Politics	a sudden change of government that is illegal and often violent | the fact of achieving something that was difficult to do	He seized power in a military coup in 2008. | Getting this contract has been quite a coup for us.				onslaught | fear	[sound:cambridge_uk_coup.mp3]	[sound:cambridge_us_coup.mp3]
couple		noun	A2	Oxford_3000 AWL especially_North_American_English informal Family_and_relationships	two people or things | a small number of people or things | two people who are seen together, especially if they are married or in a romantic or sexual relationship	I saw a couple of men get out. | We went there a couple of years ago. | married couples	in two shakes | in a couple of shakes : very soon ; We’ll be there in a couple of shakes.					
courage		noun	B2	Oxford_3000 Personal_qualities	the ability to do something dangerous, or to face pain or opposition, without showing fear	He showed great courage and determination.	have/lack the courage of your convictions : to be/not be brave enough to do what you feel to be right ; You need to have the courage of your convictions. | screw up your courage : to force yourself to be brave enough to do something ; I finally screwed up my courage and went to the dentist. | take courage (from something) : to begin to feel happier and more confident because of something | take your courage in both hands : to make yourself do something that you are afraid of ; Taking her courage in both hands, she opened the door and walked in.					
course		noun	A1	Oxford_3000 OPAL_spoken British_English especially_British_English North_American_English both_British_English informal both_especially_North_American_English especially_North_American_English both_North_American_English disapproving formal law Education Sports:_ball_and_racket_sports Cooking_and_eating Geography Healthcare Time Success Crime_and_punishment	a series of lessons or lectures on a particular subject | a period of study at a college or university that leads to an exam or a qualification | a large area of land that is designed for playing golf on | an area of land or water where races are held | any of the separate parts of a meal | a direction or route followed by a ship or an aircraft | the general direction in which somebody’s ideas or actions are moving or in which things are developing | a way of acting in or dealing with a particular situation | the way something develops or should develop | the direction a river moves in | a series of medical treatments, tablets, etc. | a continuous layer of brick , stone or other building material in a wall	a French/chemistry course | What degree course did you choose? | He set a new course record. | She was overtaken on the last stretch of the course. | a four-course dinner | He radioed the pilot to change course . | The president appears likely to change course on some key issues. | There are various courses open to us. | This was an event that changed the course of history . | The path follows the course of the river. | to prescribe a course of antibiotics | A new damp-proof course could cost £1 000 or more.	be on a collision course (with somebody/something) : to be in a situation that is almost certain to cause an argument ; I was on a collision course with my boss over the sales figures. | be on a collision course (with somebody/something) : to be moving in a direction in which it is likely that you will crash into somebody/something ; A giant iceberg was on a collision course with the ship. | be par for the course : to be just what you would expect to happen or expect somebody to do in a particular situation ; Starting early and working long hours is par for the course in this job. | horses for courses : the act of matching people with suitable jobs or tasks | in course of something : going through a particular process ; The new textbook is in course of preparation. | in/over the course of… : during ; He's seen many changes in the course of his long life. ; The company faces major challenges over the course of the next few years. | in the course of time : when enough time has passed ; It is possible that in the course of time a cure for cancer will be found. ; In the course of time, I began to understand. | in due course : at the right time and not before ; Your request will be dealt with in due course. | in the ordinary, normal, etc. course of events, things, etc. : as things usually happen ; In the normal course of things we would not treat her disappearance as suspicious. ; In the normal course of events, you should get a reply by Monday. | let nature take its course : to allow natural processes to happen, without trying to stop or change them (used especially in the context of illness) ; The midwife must judge when to let nature take its course and when to intervene. ; When the dog responded so badly to the treatment, we decided to let nature take its course. | (as) a matter of course : (as) the usual and correct thing to do ; We always check people's addresses as a matter of course. | (steer, take, etc.) a middle course | (find, etc.) a/the middle way : (to take/find) an acceptable course of action that avoids two extreme positions | of course : used to emphasize that what you are saying is true or correct ; ‘Don't you like my mother?’ ‘Of course I do!’ ; ‘Will you be there?’ ‘Course I will.’ | of course : used as a polite way of giving somebody permission to do something ; ‘Can I come, too?’ ‘Course you can.’ ; ‘Can I have one of those pens?’ ‘Of course—help yourself.’ | of course : used as a polite way of agreeing with what somebody has just said ; ‘I did all I could to help.’ ‘Of course,’ he murmured gently. | of course : used to show that what you are saying is not surprising or is generally known or accepted ; Ben, of course, was the last to arrive. ; Of course, there are other ways of doing this. | of course not : used to emphasize the fact that you are saying ‘no’ ; ‘Are you going?’ ‘Of course not.’ ; ‘Do you mind?’ ‘No, of course not.’ | on course for something/to do something : likely to achieve or do something because you have already started to do it ; The American economy is on course for higher inflation than Britain by the end of the year. ; Victory in Saturday’s match will put them on course to qualify for the European championships. | pervert the course of justice : to tell a lie or to do something in order to prevent the police, etc. from finding out the truth about a crime | run/take its course : to develop in the usual way and come to the usual end ; Sometimes it is better to simply let stress and grief run their course. ; With minor ailments the best thing is often to let nature take its course. | stay the course : to continue doing something until it has finished or been completed, even though it is difficult ; Very few of the trainees have stayed the course. ; He insists that he will not quit but will stay the course.					
court		noun	B1	Oxford_3000 British_English North_American_English especially_North_American_English especially_US_English informal old-fashioned Law_and_justice Buildings Sports:_ball_and_racket_sports	the place where legal trials take place and where crimes, etc. are judged | the people in a court , especially those who make the decisions, such as the judge and jury | a place where games such as tennis and basketball are played | the official place where kings and queens live | the king or queen, their family, and the people who work for them and/or give advice to them | an open space that is partly or completely surrounded by buildings and is usually part of a castle, a large house, etc. | used in the names of blocks of flats or apartment buildings, or of some short streets; (in the UK) used in the names of some large houses | a large open section of a building, often with a glass roof	the civil/criminal courts | Please tell the court what happened. | a tennis/squash/basketball court | the court of Queen Victoria | The painting shows the emperor with his court. |  | The building is situated in a medieval court at the top of Edinburgh's royal mile. | 	the ball is in your/somebody’s court : it is your/somebody’s responsibility to take action next ; They've offered me the job, so the ball's in my court now. | hold court (with somebody) : to entertain people by telling them interesting or funny things ; I met Giles holding court with some tourists in a cafe. | laugh somebody/something out of court : to completely reject an idea, a story, etc. that you think is not worth taking seriously at all ; All his attempts at explanation were simply laughed out of court. | pay court to somebody : to treat somebody with great respect in order to gain favour with them | rule/throw something out of court : to say that something is completely wrong or not worth considering, especially in a trial ; The charges were thrown out of court. ; Well that's my theory ruled out of court.					
courtesy		noun	C1	Oxford_5000 formal	polite behaviour that shows respect for other people | a polite thing that you say or do when you meet people in formal situations	I was treated with the utmost courtesy by the staff. | an exchange of courtesies before the meeting	courtesy of somebody/something : with the official permission of somebody/something and as a favour ; The pictures have been reproduced by courtesy of the British Museum. | courtesy of somebody/something : given as a prize or provided free by a person or an organization ; Win a weekend in Rome, courtesy of Fiat. | courtesy of somebody/something : as the result of a particular thing or situation ; Viewers can see the stadium from the air, courtesy of a camera fastened to the plane. | do somebody the courtesy of doing something : to be polite by doing the thing that is mentioned ; Please do me the courtesy of listening to what I'm saying. ; She might have done me the courtesy of replying to my letter. | have the courtesy to do something : to know when you should do something in order to be polite ; You think he'd at least have the courtesy to call to say he'd be late. ; You could at least have had the courtesy to let me know.			politeness | politeness | politeness | courteous act | courteous act | courteous act | politeness	[sound:cambridge_uk_courtesy.mp3]	[sound:cambridge_us_courtesy.mp3]
cousin		noun	A1	Oxford_3000 Family_and_relationships	a child of your aunt or uncle | a person who is in your wider family but who is not closely related to you | a way of describing people from another country who are similar in some way to people in your own country | a way of describing things that are similar or related in some way	She's my cousin. | She's some sort of cousin, I think. | our American cousins | Asian elephants are smaller than their African cousins.						
